pkg_len,pkg_iat,pkt_dir
1440,47,-1
1440,8,-1
20,6,1
1147,26,-1
1440,7,-1
20,6,1
1440,22,-1
1438,7,-1
20,5,1
1004,18,-1
1440,1014,-1
20,16,1
1440,37,-1
1423,12,-1
20,10,1
1214,33,-1
1438,234,-1
20,21,1
1434,26,-1
1309,8,-1
20,6,1
569,576,1
20,133,-1
1430,1939,-1
1440,20,-1
1392,9,-1
20,8,1
1440,37,-1
940,10,-1
20,8,1
1440,294,-1
1440,12,-1
1440,6,-1
1433,6,-1
1384,5,-1
20,99,1
1437,338,-1
1440,16,-1
1212,7,-1
1437,6,-1
1440,6,-1
1423,9,-1
1432,7,-1
1424,6,-1
1237,7,-1
1440,11,-1
1384,10,-1
1392,29,-1
566,2799,1
20,156,-1
1440,25773,-1
1440,37,-1
20,15,1
1348,41,-1
1440,10,-1
20,9,1
1440,32,-1
1440,8,-1
20,7,1
1439,29,-1
1440,9,-1
20,6,1
1440,25,-1
977,7,-1
20,5,1
1440,32,-1
1202,8,-1
20,6,1
570,2761,1
20,201,-1
1440,2146,-1
1303,19,-1
1440,44,-1
1426,9,-1
20,9,1
1432,42,-1
20,14,1
1365,44,-1
1394,10,-1
20,8,1
1440,40,-1
1440,12,-1
20,9,1
1440,39,-1
1440,13,-1
20,7,1
1034,38,-1
1440,9,-1
20,7,1
1438,28,-1
1138,9,-1
20,518,1
564,934,1
20,94,-1
1440,13173,-1
1399,26,-1
20,24,-1
566,4020,1
20,151,-1
1440,7646,-1
1367,21,-1
20,11,1
1440,42,-1
1438,8,-1
20,6,1
1438,34,-1
1440,8,-1
20,6,1
1439,21,-1
966,6,-1
20,7,1
1440,23,-1
1440,7,-1
20,5,1
1437,17,-1
1440,6,-1
20,4,1
1403,19,-1
1440,7,-1
20,7,1
1440,16,-1
20,12,1
1440,29,-1
939,9,-1
20,414,1
1440,2475,-1
1440,16,-1
20,9,1
1440,31,-1
1440,10,-1
20,8,1
1440,34,-1
1440,9,-1
20,8,1
1440,23,-1
1440,7,-1
20,7,1
1440,30,-1
1440,8,-1
983,6,-1
1440,4,-1
1436,3,-1
1111,4,-1
1435,5,-1
1440,28,-1
1433,7,-1
20,6,1
1440,26,-1
1434,8,-1
20,6,1
1440,25,-1
951,8,-1
20,10,1
1439,11309,-1
1440,29,-1
20,11,1
1440,35,-1
1171,10,-1
20,7,1
1357,27,-1
1439,350,-1
20,16,1
1440,42,-1
1411,9,-1
20,7,1
1440,35,-1
1430,9,-1
20,9,1
20,17,1
1051,36,-1
1440,11,-1
20,9,1
1440,38,-1
1440,12,-1
20,8,1
1440,37,-1
1225,10,-1
20,8,1
1440,28,-1
1440,12,-1
877,9,-1
20,241,1
559,1861,1
20,139,-1
1440,40935,-1
1440,41,-1
20,17,1
1440,44,-1
1440,9,-1
20,7,1
1440,33,-1
980,11,-1
20,4,1
1431,44,-1
1423,8,-1
20,6,1
1425,26,-1
1360,10,-1
131,304,1
20,89,-1
1438,3680,-1
1345,25,-1
20,14,1
1440,699,-1
1434,16,-1
20,9,1
1147,40,-1
1440,945,-1
20,17,1
1195,38,-1
1440,12,-1
20,8,1
1339,28,-1
1439,377,-1
20,17,1
1429,42,-1
1432,4880,-1
1440,25,-1
20,13,1
1435,36,-1
1440,10,-1
20,8,1
895,37,-1
33,40621,1
1430,18161,-1
1432,34,-1
20,16,1
1438,62,-1
1429,11,-1
20,9,1
1440,52,-1
1440,9,-1
20,7,1
1440,26,-1
1327,8,-1
20,6,1
1434,27,-1
1440,8,-1
20,7,1
1085,35,-1
20,95,-1
1439,37370,-1
1440,39,-1
20,11,1
1440,38,-1
1438,8,-1
20,7,1
1440,29,-1
1440,9,-1
20,6,1
1135,28,-1
1440,7,-1
20,5,1
1113,20,-1
1440,5,-1
20,5,1
1440,21,-1
1281,6,-1
20,6,1
1282,29,-1
571,3419,1
20,189,-1
566,6846,1
20,203,-1
568,2609,1
20,167,-1
1440,4917,-1
1440,20,-1
20,10,1
1104,39,-1
1439,11,-1
20,9,1
1440,45,-1
941,12,-1
20,6,1
1440,29,-1
1389,11,-1
20,8,1
1440,136,-1
1355,11,-1
20,8,1
1440,311,-1
1440,12,-1
20,8,1
1082,41,-1
569,4017,1
20,140,-1
588,2598,1
563,1915,1
31,158,-1
564,2079,1
20,109,-1
556,279,1
20,80,-1
1220,15201,1
20,134,-1
485,4727,-1
545,301,1
20,184,-1
561,1521,1
20,124,-1
562,19030,1
20,120,-1
1138,9911,1
20,120,-1
595,61439,-1
563,2364,1
20,141,-1
552,64531,1
20,161,-1
552,295,1
20,114,1
20,10,1
1360,35,-1
1440,596,-1
20,17,1
1410,46,-1
1434,11,-1
20,7,1
1440,44,-1
1426,12,-1
20,10,1
1440,50,-1
1427,10,-1
20,10,1
1440,34,-1
1435,9,-1
1406,7,-1
1440,6,-1
1431,6,-1
1041,7,-1
1440,6,-1
1058,5,-1
20,201,1
1438,126,-1
1440,11,-1
1440,26,-1
1436,8,-1
20,6,1
1440,33,-1
1440,8,-1
20,6,1
1440,25,-1
1139,7,-1
20,7,1
1440,29,-1
1440,8,-1
20,7,1
1439,30,-1
1192,7,-1
20,6,1
1435,28,-1
971,7,-1
20,248,1
1393,42727,-1
1440,219,-1
20,22,1
1436,75,-1
1439,13,-1
20,11,1
567,8067,1
20,103,-1
570,1040,1
20,99,-1
385,7761,-1
1440,5851,-1
20,32,1
1428,52,-1
1412,12,-1
20,9,1
1437,49,-1
1176,13,-1
20,7,1
562,699,1
20,218,-1
1440,30751,-1
1436,33,-1
20,13,1
1410,40,-1
1427,11,-1
20,9,1
1431,35,-1
1435,11,-1
20,11,1
1440,30,-1
20,14,1
1044,39,-1
1393,1395,-1
20,40,1
1438,610,-1
1311,16,-1
20,10,1
1340,19540,-1
562,2411,1
20,188,-1
625,64531,-1
20,37839,1
765,50359,-1
20,1779,1
560,17629,1
20,293,-1
558,169,1
20,190,-1
1476,918,1
387,127,1
20,204,-1
1397,216,1
33,121,1
1440,2148,-1
1440,17,-1
20,10,1
1232,36,-1
1440,8,-1
20,6,1
1440,26,-1
1437,7,-1
20,7,1
1430,26,-1
1360,8,-1
20,9,1
1440,237,-1
1402,10,-1
1410,5,-1
1424,5,-1
1274,6,-1
20,164,1
1432,436,-1
1166,24,-1
20,305,1
556,1545,1
20,200,-1
1440,543,-1
20,14,1
569,2289,1
20,121,-1
1426,57731,-1
1429,62,-1
20,20,1
1435,52,-1
1134,16,-1
20,10,1
1440,7277,-1
1426,22,-1
20,12,1
1439,45,-1
1321,9,-1
20,8,1
1440,620,-1
1440,15,-1
20,9,1
413,44,-1
930,333,1
20,126,-1
1437,30442,-1
1439,42,-1
20,14,1
1427,42673,-1
1440,49,-1
20,18,1
1166,67,-1
1440,15,-1
20,10,1
1372,43,-1
1371,13,-1
20,9,1
1440,4384,-1
1402,23,-1
20,11,1
1435,42,-1
1110,11,-1
20,7,1
1440,168,-1
1440,13,-1
20,11,1
1436,43,-1
1428,11,-1
20,9,1
1439,41,-1
1429,11,-1
20,10,1
20,397,-1
1440,5046,-1
1438,21,-1
20,12,1
1440,45,-1
1163,10,-1
20,9,1
1373,978,-1
1438,357,-1
20,22,1
1439,59,-1
1428,14,-1
20,9,1
1440,40,-1
1006,9,-1
20,9,1
564,1724,1
20,208,-1
1387,15335,-1
1440,231,-1
20,17,1
1439,33,-1
1340,7,-1
20,6,1
20,10,1
1110,33,-1
1381,8,-1
20,11,1
564,1826,1
20,275,-1
1440,4885,-1
1440,21,-1
20,11,1
1182,31,-1
1440,1692,-1
20,20,1
1440,37,-1
1433,10,-1
20,8,1
1439,52,-1
1440,12,-1
20,9,1
1440,38,-1
1051,12,-1
20,10,1
1440,89,-1
1428,15,-1
1384,7,-1
20,7,1
1358,33,-1
1438,6,-1
20,5,1
1440,27,-1
1440,8,-1
20,6,1
1355,26,-1
1438,9,-1
20,8,1
1440,32,-1
1434,10,-1
20,9,1
1405,38,-1
1440,8,-1
20,10,1
1440,33,-1
1440,9,-1
20,8,1
1440,43,-1
1008,12,-1
20,13,1
1440,28,-1
1437,12,-1
1439,36,-1
1231,17,-1
20,8,1
1440,499,-1
1412,12,-1
20,7,1
1310,28,-1
1435,10464,-1
20,41,1
1125,44,-1
1384,8,-1
20,6,1
1439,407,-1
1411,11,-1
20,6,1
196,297,1
1438,114,-1
1425,9,-1
20,5,1
1355,23,-1
1432,611,-1
20,15,1
1440,35,-1
1192,8,-1
20,8,1
1440,35,-1
1440,7,-1
20,6,1
1056,34,-1
567,2365,1
20,140,-1
1427,11162,-1
1440,55,-1
20,11,1
1431,33,-1
1436,7,-1
20,6,1
1161,29,-1
1388,8,-1
20,6,1
878,746,1
1347,99,-1
20,14,1
1434,989,-1
1440,14,-1
1430,9,-1
1293,6,-1
1383,5,-1
1430,6266,-1
1239,40,-1
20,13,1
1297,40,-1
1409,570,-1
20,17,1
1440,189,-1
1427,13,-1
20,8,1
1205,36,-1
560,348,1
20,87,-1
1440,691,-1
1142,13,-1
20,8,1
1439,2269,-1
1438,20,-1
20,11,1
1246,33,-1
1430,1640,-1
20,22,1
1440,75,-1
1403,9,-1
20,7,1
1436,54,-1
1313,8,-1
20,5,1
1440,1165,-1
1440,16,-1
20,8,1
964,38,-1
1412,490,-1
20,17,1
1440,242,-1
1222,12,-1
20,8,1
1381,15042,-1
1440,196,-1
20,24,1
1436,59,-1
1440,19,-1
20,10,1
1108,35,-1
1440,283,-1
20,15,1
1433,35,-1
1319,14,-1
20,11,1
1440,25,-1
1339,9,-1
20,6,1
1440,349,-1
1440,9,-1
20,5,1
1089,27,-1
1375,5,-1
20,5,1
1351,4512,-1
1440,1171,-1
20,17,1
1429,40,-1
1432,10,-1
20,9,1
1440,38,-1
1216,7,-1
20,6,1
1440,2318,-1
1440,16,-1
20,9,1
1419,34,-1
1427,9,-1
20,6,1
1440,43,-1
1049,11,-1
20,9,1
1440,46,-1
1431,13,-1
20,10,1
1438,42,-1
1207,10,-1
20,440,1
561,2464,1
20,153,-1
1440,8573,-1
1440,22,-1
20,9,1
1440,33,-1
1107,10,-1
20,7,1
1440,32,-1
1438,11,-1
20,7,1
1440,32,-1
1410,6,-1
20,5,1
1400,28,-1
1440,44,-1
1440,11,-1
20,8,1
1123,35,-1
1357,12,-1
20,343,1
1435,4606,-1
1440,22,-1
20,10,1
1375,40,-1
1440,11,-1
20,8,1
1095,32,-1
1440,8,-1
20,6,1
1438,31,-1
1437,8,-1
20,7,1
1440,49,-1
1438,10,-1
20,7,1
1399,75,-1
1435,8,-1
1387,4,-1
551,167,1
20,137,-1
567,895,1
20,83,-1
565,412,1
20,67,-1
563,6022,1
20,203,-1
1435,29364,-1
1440,40,-1
20,14,1
1014,41,-1
1385,1089,-1
20,22,1
1438,842,-1
1425,20,-1
20,14,1
1290,45,-1
1434,12017,-1
20,39,1
1322,57,-1
1440,290,-1
20,23,1
1170,47,-1
1434,32,-1
1423,6,-1
20,4,1
1161,20,-1
1440,14328,-1
20,23,1
1440,23,-1
1436,6,-1
20,4,1
1146,14,-1
1344,4,-1
20,5,1
1349,11431,-1
1437,489,-1
20,21,1
1436,56,-1
1418,11,-1
20,8,1
1319,28,-1
566,995,1
20,138,-1
1315,50610,-1
1415,4671,-1
20,37,1
1436,19,-1
20,7,1
1440,27,-1
1440,6,-1
20,4,1
1438,18,-1
1440,6,-1
20,5,1
1267,27,-1
1440,10,-1
20,6,1
1440,23,-1
988,6,-1
20,4,1
1440,31390,-1
1440,23,-1
20,12,1
1440,31,-1
1266,9,-1
916,7,-1
20,293,1
553,8595,1
20,142,-1
569,1355,1
953,28,-1
1435,8,-1
20,8,1
1440,42,-1
1430,10,-1
20,8,1
1414,45,-1
1439,12,-1
20,9,1
1435,34,-1
1440,9,-1
20,8,1
1061,32,-1
1440,12,-1
20,9,1
1362,39,-1
1437,237,-1
1423,14,-1
1313,5,-1
1434,205,-1
1414,14,-1
1420,7,-1
926,7,-1
1440,111,-1
20,21,-1
1421,53422,-1
1440,54,-1
20,26,1
887,52,-1
1440,428,-1
20,19,1
1440,52,-1
1439,13,-1
20,8,1
1440,34,-1
1440,12,-1
20,9,1
1440,42,-1
1440,10,-1
20,9,1
1440,43,-1
913,12,-1
20,11,1
1440,39,-1
1440,10,-1
20,8,1
1440,31,-1
1318,10,-1
1430,3,-1
1440,4,-1
1025,3,-1
20,156,1
566,1332,1
20,43,-1
1440,2134,-1
1382,8,-1
20,5,1
1440,17,-1
1368,6,-1
20,4,1
1440,19,-1
1401,7,-1
20,5,1
1440,26,-1
1401,8,-1
20,7,1
1434,35,-1
1436,7,-1
20,6,1
1281,25,-1
567,692,1
20,181,-1
20,9,1
1440,19,-1
1374,5,-1
20,5,1
1430,26848,-1
1440,38,-1
20,13,1
1440,25,-1
1440,5,-1
20,4,1
1126,17,-1
1440,5,-1
20,3,1
1440,13,-1
1415,4,-1
20,3,1
1440,20,-1
944,4,-1
20,4,1
563,714,1
20,179,-1
1440,5988,-1
1381,23,-1
20,9,1
20,7,1
1087,28,-1
1440,7,-1
20,5,1
1438,32,-1
1440,8,-1
20,7,1
1280,21,-1
20,956,-1
541,136,1
20,109,-1
1440,1563,-1
1427,23,-1
1275,14,-1
20,259,1
562,1613,1
20,131,-1
1440,867,-1
1432,15,-1
20,10,1
1440,33,-1
1373,10,-1
20,8,1
1427,44,-1
1240,57,-1
1375,1170,-1
20,20,1
1440,977,-1
1418,15,-1
20,9,1
1289,45,-1
1440,1719,-1
20,17,1
1440,35,-1
1097,9,-1
20,6,1
1432,4004,-1
1440,34,-1
20,15,1
1274,44,-1
561,1378,1
20,246,-1
1440,526,-1
1230,15,-1
20,9,1
1440,44,-1
1408,9,-1
20,6,1
20,61,1
1438,204,-1
1440,21,-1
20,14,1
1129,39,-1
1439,9,-1
20,7,1
1440,36,-1
1150,9,-1
20,6,1
526,54362,-1
568,2038,1
20,231,-1
1440,3960,-1
1422,18,-1
20,11,1
1440,70,-1
1440,12,-1
20,9,1
1432,42,-1
1440,10,-1
20,10,1
1440,43,-1
1061,15,-1
1440,198,-1
1440,12,-1
1429,4,-1
1435,4,-1
1435,4,-1
1440,4,-1
1272,4,-1
1428,3,-1
152,5,-1
20,376,1
562,1059,1
20,84,-1
1433,22845,-1
1430,46,-1
20,14,1
1439,51,-1
1419,11,-1
20,9,1
1430,47,-1
1437,10,-1
20,8,1
1427,33,-1
1352,7,-1
20,6,1
20,16,-1
1427,61369,-1
1440,51,-1
20,16,1
1423,47,-1
1262,12,-1
20,9,1
1439,38,-1
1384,10,-1
20,8,1
1440,29,-1
1439,9,-1
20,9,1
1089,37,-1
1394,620,-1
20,15,1
1440,5913,-1
1401,19,-1
20,9,1
1440,35,-1
1395,11,-1
20,7,1
1440,31,-1
989,9,-1
1440,15,-1
20,9,1
1440,25,-1
1033,7,-1
20,5,1
1440,8464,-1
1436,29,-1
20,14,1
1440,33,-1
1202,9,-1
20,6,1
1311,18407,-1
1440,770,-1
20,22,1
1439,57,-1
1418,15,-1
20,10,1
1440,36,-1
1099,9,-1
20,8,1
1436,29206,-1
1440,52,-1
20,17,1
1329,50,-1
20,7,1
1436,33,-1
1438,6,-1
20,6,1
1406,29,-1
1431,10,-1
20,6,1
1432,24,-1
1432,7,-1
20,6,1
1436,34,-1
1432,11,-1
20,8,1
1427,22,-1
1440,9,-1
1414,3,-1
136,4,-1
20,132,-1
571,914,1
20,80,-1
565,4207,1
20,132,-1
417,28475,-1
564,1371,1
1439,49,-1
1425,8,-1
20,6,1
1440,23,-1
1344,5,-1
20,6,1
1438,25,-1
1426,8,-1
20,9,1
1429,31,-1
1391,9,-1
20,8,1
1350,35,-1
560,1719,1
20,151,-1
1439,1918,-1
1263,22,-1
20,12,1
1428,38,-1
1323,9,-1
20,6,1
834,4326,-1
20,43944,1
1430,26519,-1
20,9,1
1438,44,-1
1024,9,-1
20,5,1
1440,27,-1
1437,8,-1
20,7,1
1440,29,-1
1016,10,-1
20,6,1
1416,1805,-1
1440,92,-1
20,12,1
1294,25,-1
1440,1012,-1
20,16,1
1439,39,-1
1440,13,-1
20,8,1
1440,26,-1
1344,9,-1
20,6,1
1024,24,-1
1440,750,-1
1097,11,-1
20,9,1
566,7451,1
20,235,-1
1337,8230,-1
1327,20315,-1
20,42,1
565,2492,1
20,137,-1
1431,18740,-1
1440,56,-1
20,20,1
1001,52,-1
1440,12,-1
20,10,1
1303,32,-1
1438,1814,-1
20,30,1
1437,60,-1
1435,15,-1
20,10,1
1440,40,-1
1301,10,-1
20,8,1
1381,33,-1
1440,6,-1
20,4,1
1439,26,-1
1430,8,-1
20,7,1
1439,38,-1
1335,10,-1
20,266,1
563,1003,1
20,85,-1
1440,7580,-1
1440,16,-1
20,5,1
1084,22,-1
1440,5,-1
20,5,1
1438,20,-1
1413,8,-1
20,6,1
1440,229,-1
1222,11,-1
20,8,1
1358,39,-1
20,19,1
1436,46,-1
1159,15,-1
20,8,1
568,3803,1
20,167,-1
1440,1660,-1
1429,19,-1
20,10,1
1269,35,-1
1436,486,-1
20,20,1
1437,48,-1
1392,13,-1
20,9,1
1437,57,-1
1436,11,-1
20,10,1
1440,43,-1
1234,12,-1
20,12,1
1309,33,-1
1432,9319,-1
20,30,1
20,99,-1
1480,187,1
118,97,1
20,81,-1
1480,4096,1
140,115,1
20,55,-1
1463,109,1
159,94,1
20,73,-1
1315,63,1
20,130,-1
1440,13374,-1
1440,29,-1
20,11,1
1250,36,-1
1440,13970,-1
20,31,1
1435,37,-1
1438,10,-1
20,7,1
1430,25,-1
1341,9,-1
20,7,1
1440,23,-1
1434,6,-1
20,5,1
1400,26,-1
1435,6,-1
20,6,1
1431,22,-1
1434,5,-1
20,4,1
1437,18,-1
1437,5,-1
20,5,1
1440,15,-1
1440,6,-1
1136,3,-1
20,302,1
561,595,1
20,118,-1
549,21583,1
20,214,-1
1439,20847,-1
1366,31,-1
20,11,1
1409,103,-1
20,299,-1
564,1175,1
20,120,-1
1438,35076,-1
1431,53,-1
20,19,1
1435,47,-1
1440,13,-1
20,10,1
1440,35,-1
904,9,-1
20,7,1
1436,62578,-1
1430,43,-1
20,11,1
1440,36,-1
1440,8,-1
20,8,1
1440,30,-1
1256,8,-1
20,7,1
1440,25,-1
1307,8,-1
20,7,1
1438,57,-1
1440,11,-1
20,7,1
1440,31,-1
1046,9,-1
20,6,1
1440,2125,-1
1353,18,-1
20,10,1
1440,397,-1
1440,16,-1
20,11,1
1269,36,-1
556,281,1
20,142,-1
1440,499,-1
1307,14,-1
20,9,1
1339,37,-1
20,549,1
1440,1217,-1
1440,12,-1
20,7,1
1037,23,-1
20,17,1
1259,64,-1
566,1874,1
20,139,-1
1440,3665,-1
1440,32,-1
20,13,1
1327,42,-1
1437,12,-1
20,8,1
1243,40,-1
1433,13,-1
20,11,1
1440,58,-1
1150,13,-1
20,10,1
563,1575,1
20,222,-1
1374,1081,-1
1439,1339,-1
20,27,1
1184,48,-1
1440,481,-1
20,21,1
20,10,1
1440,30,-1
1172,7,-1
20,5,1
1440,83,-1
1429,11,-1
20,7,1
1437,32,-1
1440,15,-1
20,8,1
1030,30,-1
1436,287,-1
20,16,1
1440,47,-1
1190,11,-1
20,9,1
1337,27,-1
560,1518,1
20,110,-1
1433,54095,-1
1425,48,-1
20,16,1
1433,60,-1
1244,13,-1
20,6,1
1440,34,-1
1034,10,-1
20,9,1
1440,5904,-1
1437,22,-1
20,12,1
1440,48,-1
1142,10,-1
20,9,1
1365,31,-1
1437,448,-1
20,13,1
1440,35,-1
1440,8,-1
20,5,1
1440,16,-1
1255,5,-1
1381,4,-1
1439,3,-1
1405,3,-1
1393,3,-1
1421,3,-1
1370,3,-1
1239,15825,-1
1163,25681,-1
20,54,1
919,55324,-1
562,841,1
20,232,-1
1433,59621,-1
1308,45,-1
20,16,1
1440,550,-1
1254,14,-1
20,10,1
1440,2663,-1
1440,18,-1
20,9,1
1103,33,-1
1440,725,-1
20,18,1
1440,39,-1
1148,12,-1
20,6,1
1435,472,-1
1428,8,-1
20,5,1
1299,44,-1
1440,868,-1
20,15,1
1440,52,-1
1440,16,-1
20,10,1
980,29,-1
1440,373,-1
20,14,1
1440,30,-1
1107,10,-1
20,7,1
1440,4896,-1
1342,18,-1
20,10,1
1440,396,-1
1440,16,-1
20,12,1
1434,43,-1
1438,9,-1
20,8,1
1440,32,-1
1164,8,-1
20,6,1
564,3257,1
20,196,-1
1425,49534,-1
1349,72,-1
20,15,1
1440,805,-1
1437,15,-1
20,12,1
1436,40,-1
1413,9,-1
20,6,1
1440,28,-1
1138,6,-1
20,5,1
1440,20,-1
1440,6,-1
20,6,1
1431,23,-1
1440,6,-1
963,4,-1
20,127,1
567,2245,1
20,93,-1
602,805,1
20,11,1
1436,39,-1
1435,13,-1
20,8,1
1440,51,-1
1440,7,-1
20,4,1
1438,20,-1
1440,6,-1
20,5,1
1029,15,-1
1440,5,-1
20,4,1
1435,16,-1
1439,4,-1
1434,4,-1
1440,3,-1
1097,3,-1
20,201,1
565,741,1
20,80,-1
1438,11065,-1
1436,33,-1
20,12,1
20,45,-1
576,185,1
20,156,-1
1440,25416,-1
1426,33,-1
20,11,1
1433,41,-1
1438,12,-1
20,9,1
1428,32,-1
1418,8,-1
20,7,1
1439,31,-1
1002,9,-1
20,8,1
1440,32,-1
1440,10,-1
20,7,1
825,26,-1
1440,19780,-1
20,32,1
1354,41,-1
1440,9,-1
20,7,1
20,535,-1
562,5999,1
20,169,-1
1440,35457,-1
1440,33,-1
20,16,1
1435,54,-1
1440,16,-1
20,13,1
1440,52,-1
1073,11,-1
20,11,1
1439,47,-1
1440,11,-1
20,8,1
1032,28,-1
151,2435,1
1440,93,-1
1440,14,-1
1206,7,-1
1435,6,-1
1426,6,-1
1380,6,-1
31,267,1
1440,33,-1
1437,7,-1
20,6,1
1440,28,-1
1440,9,-1
20,7,1
1440,25,-1
1066,10,-1
20,9,1
264,50144,-1
1436,3727,-1
20,26,1
1440,40,-1
1432,10,-1
20,8,1
1440,32,-1
980,10,-1
20,21,1
1440,45300,-1
1440,33,-1
20,11,1
1239,41,-1
1440,13,-1
20,8,1
20,8,1
1440,28,-1
1438,7,-1
20,5,1
1437,24,-1
1427,6,-1
20,5,1
1433,21,-1
1427,5,-1
20,5,1
1439,33,-1
1439,6,-1
20,4,1
1330,20,-1
1439,6,-1
20,5,1
1437,27,-1
1438,5,-1
20,5,1
1440,29,-1
1431,6,-1
1413,3,-1
1431,2,-1
1077,3,-1
1440,14,-1
20,11,1
1440,38,-1
1100,9,-1
20,6,1
1440,28,-1
1440,9,-1
20,7,1
1440,27,-1
1161,7,-1
20,7,1
1440,31,-1
1440,9,-1
20,7,1
1440,31,-1
1383,9,-1
1123,6,-1
20,407,1
554,5377,1
20,71,-1
1434,37715,-1
1440,53,-1
20,15,1
1386,39,-1
1440,39,-1
1079,7,-1
20,5,1
1440,26,-1
1440,7,-1
20,5,1
1197,26,-1
1440,8,-1
20,6,1
1440,34,-1
1245,8,-1
20,6,1
1440,28,-1
1440,8,-1
20,6,1
1438,23,-1
963,8,-1
20,386,1
1440,1155,-1
1088,31,-1
20,6,1
565,2097,1
20,218,-1
589,1148,1
1106,1438,-1
564,1058,1
20,123,-1
1432,3003,-1
1432,43,-1
20,11,1
1426,34,-1
1320,10,-1
20,8,1
1345,290,-1
1391,698,-1
20,14,1
1440,392,-1
1435,13,-1
20,7,1
1115,32,-1
1438,668,-1
20,14,1
1321,34,-1
1436,2391,-1
20,21,1
1438,43,-1
1359,8,-1
20,5,1
1255,48,-1
566,2879,1
20,155,-1
1282,32805,-1
1436,27788,-1
20,47,1
1438,51,-1
1424,8,-1
20,6,1
1423,26,-1
1440,7,-1
20,6,1
1427,22,-1
1423,6,-1
20,4,1
1435,23,-1
1437,6,-1
20,5,1
1435,17,-1
1065,5,-1
20,6,1
1439,56,-1
1438,7,-1
20,6,1
20,10,1
1440,34,-1
1274,7,-1
20,6,1
1440,24,-1
814,8,-1
20,8,1
564,5402,1
20,96,-1
1428,30361,-1
1440,39,-1
20,13,1
1440,29,-1
1440,7,-1
20,6,1
1428,21,-1
1440,5,-1
20,4,1
1429,20,-1
1440,6,-1
20,4,1
1435,17,-1
1440,5,-1
20,5,1
1433,1599,-1
1425,18,-1
20,8,1
1178,38,-1
1401,16851,-1
20,38,1
1439,374,-1
1123,22,-1
20,10,1
1440,1660,-1
1436,19,-1
20,15,1
1440,36,-1
1432,10,-1
20,5,1
1231,24,-1
1439,13690,-1
20,30,1
1440,40,-1
1171,10,-1
20,7,1
1437,17316,-1
1384,21,-1
20,7,1
20,19,1
1418,49,-1
1370,19,-1
20,8,1
1430,38769,-1
1440,46,-1
20,16,1
1064,41,-1
1440,884,-1
20,19,1
1280,46,-1
1399,37216,-1
20,79,1
1440,207,-1
1440,18,-1
20,11,1
1440,40,-1
1057,12,-1
20,10,1
1440,386,-1
1437,14,-1
20,9,1
1440,41,-1
1030,10,-1
1417,11,-1
20,11,1
1432,42,-1
1436,12,-1
20,10,1
1421,53,-1
1429,10,-1
20,10,1
1440,54,-1
1434,17,-1
1427,9,-1
880,7,-1
20,105,1
73,5080,-1
1393,106,-1
1356,97,-1
20,444,1
559,1690,1
20,77,-1
1438,5756,-1
1440,23,-1
20,11,1
1187,42,-1
1440,20723,-1
20,48,-1
1440,55179,-1
20,33,1
1291,37,-1
20,17,1
1438,46779,-1
20,47,1
1196,45,-1
20,19,1
563,29648,1
20,182,-1
392,64342,-1
562,1505,1
20,275,-1
555,64531,1
20,158,-1
509,58623,-1
20,25,1
552,64531,-1
20,81,1
518,64531,-1
20,36,1
700,64531,-1
20,34,1
1380,13,-1
20,8,1
35,956,-1
557,545,1
20,117,-1
563,2467,1
20,109,-1
1439,43836,-1
1440,52,-1
20,13,1
1427,29,-1
1440,9,-1
20,7,1
1393,27,-1
1440,7,-1
20,8,1
1101,27,-1
1440,6,-1
20,5,1
1119,29,-1
1440,5,-1
20,5,1
1430,21,-1
1431,5,-1
20,17,1
1288,30,-1
1240,8,-1
20,253,1
566,662,1
20,92,-1
1440,3363,-1
1426,14,-1
20,10,1
1434,40,-1
1429,14,-1
20,8,1
1440,30,-1
1439,8,-1
20,6,1
1040,20,-1
1440,701,-1
20,12,1
1430,29,-1
1440,13,-1
20,8,1
1144,32,-1
571,1195,1
20,154,-1
1409,39,-1
1348,24,-1
20,312,1
1440,784,-1
1223,13,-1
20,8,1
1440,4615,-1
1440,18,-1
20,9,1
1440,31,-1
832,8,-1
20,8,1
1440,45,-1
1440,9,-1
20,6,1
1155,32,-1
345,1119,1
201,261,1
20,65,-1
1440,15273,-1
20,26,1
1437,54,-1
1440,6,-1
890,3,-1
20,5,1
1440,2266,-1
1315,12,-1
20,7,1
1399,39336,-1
1440,189,-1
20,22,1
1440,47,-1
1205,11,-1
20,8,1
1213,28,-1
1428,24698,-1
20,50,1
1440,56,-1
1440,12,-1
20,9,1
1440,37,-1
1439,9,-1
20,7,1
1440,29,-1
1115,9,-1
20,8,1
1440,35,-1
1054,12,-1
567,3250,1
20,201,-1
563,9758,1
20,124,-1
1440,11853,-1
1423,29,-1
20,15,1
1436,60,-1
1437,11,-1
20,9,1
1041,43,-1
1440,9,-1
20,7,1
1152,25,-1
563,1103,1
20,152,-1
1440,48927,-1
1338,41,-1
20,15,1
1438,45,-1
1326,11,-1
20,8,1
1352,27,-1
1422,575,-1
1437,618,-1
1299,11,-1
20,7,1
1440,715,-1
1416,11,-1
20,5,1
1156,25,-1
1424,6875,-1
20,19,1
1440,102,-1
1363,12,-1
20,8,1
1311,36,-1
1436,408,-1
20,15,1
1305,40,-1
1439,1472,-1
20,25,1
1439,43,-1
1221,12,-1
20,8,1
1433,3046,-1
1439,14,-1
20,8,1
33,120,-1
