pkg_len,pkg_iat,pkt_dir
1412,4,-1
20,4,1
1440,12,-1
1193,4,-1
20,4,1
20,20,1
1439,40,-1
1440,10,-1
20,6,1
1440,26,-1
937,9,-1
20,7,1
1440,3544,-1
1427,17,-1
20,13,1
1439,37,-1
1440,12,-1
20,10,1
1431,42,-1
1435,12,-1
20,9,1
1440,31,-1
1439,10,-1
20,7,1
1172,28,-1
20,36997,1
1421,21218,-1
1408,68,-1
20,21,1
20,26,1
1440,42,-1
1093,12,-1
20,11,1
1440,50,-1
1334,13,-1
20,6,1
1425,11315,-1
1440,59,-1
20,18,1
1440,35,-1
1143,9,-1
20,8,1
1439,24,-1
1440,8,-1
20,8,1
1440,30,-1
1002,10,-1
20,7,1
1440,38,-1
1440,10,-1
20,9,1
1440,43,-1
1421,9,-1
20,5,1
1439,24827,-1
1422,33,-1
20,11,1
1124,40,-1
1440,1726,-1
20,13,1
1440,37,-1
1203,12,-1
20,10,1
565,630,1
20,127,-1
1440,547,-1
1192,20,-1
20,10,1
1436,13160,-1
1423,39,-1
20,15,1
1291,44,-1
1438,7532,-1
20,23,1
1440,37,-1
1191,8,-1
20,6,1
1440,9,-1
20,7,1
1440,30,-1
1440,10,-1
20,7,1
1440,28,-1
1439,9,-1
20,8,1
1440,34,-1
945,9,-1
20,6,1
1440,2367,-1
1439,15,-1
20,9,1
1439,59,-1
1440,25,-1
20,20,1
1092,69,-1
1352,13,-1
20,290,1
1433,52474,-1
1423,60,-1
20,20,1
1417,62,-1
571,998,1
20,198,-1
1313,62278,-1
574,721,1
20,155,-1
1440,51585,-1
1428,42,-1
20,14,1
1440,39,-1
1368,9,-1
20,9,1
1440,42,-1
1440,9,-1
20,7,1
1198,28,-1
1440,7,-1
20,6,1
1440,30,-1
1138,9,-1
20,8,1
1439,861,-1
1440,14,-1
20,12,1
911,35,-1
20,5,1
1440,43,-1
1431,6,-1
20,4,1
370,28,-1
1431,499,-1
20,36,1
1440,42,-1
1432,7,-1
20,5,1
1318,15,-1
1437,640,-1
20,12,1
1417,23,-1
1433,7,-1
20,5,1
1259,17,-1
1437,835,-1
20,13,1
1440,20,-1
1380,5,-1
20,5,1
1434,323,-1
1317,10,-1
1440,57,-1
1440,7,-1
20,5,1
1056,23,-1
1440,6,-1
20,5,1
1440,21,-1
1440,5,-1
20,7,1
1440,21,-1
1440,7,-1
20,8,1
764,20,-1
567,952,1
20,65,-1
1409,60016,-1
1440,123,-1
20,20,1
1440,57,-1
1178,11,-1
20,12,1
1436,33,-1
1437,11,-1
20,9,1
20,12,1
945,43,-1
1438,440,-1
20,27,1
1440,50,-1
1440,14,-1
20,8,1
1113,28,-1
1433,16350,-1
20,48,1
1440,61,-1
1200,15,-1
20,24,1
1440,10244,-1
1434,24,-1
20,12,1
1440,39,-1
1440,11,-1
20,8,1
1430,31,-1
1251,10,-1
20,7,1
579,1109,1
20,152,-1
927,6,-1
20,4,1
1440,2120,-1
1364,16,-1
20,10,1
1440,59,-1
1249,13,-1
20,8,1
1440,83,-1
1440,13,-1
20,10,1
1440,45,-1
1049,12,-1
20,10,1
1440,37,-1
1436,11,-1
20,7,1
1440,34,-1
1383,11,-1
20,9,1
1340,53181,-1
1440,841,-1
20,30,1
1438,49,-1
1116,12,-1
20,9,1
1440,41,-1
1140,11,-1
20,8,1
1440,2431,-1
1438,18,-1
20,14,1
1417,51,-1
1382,15,-1
20,11,1
1440,594,-1
1440,19,-1
20,11,1
1203,41,-1
1339,14,-1
20,474,1
561,1798,1
20,180,-1
1440,5780,-1
1407,25,-1
20,14,1
1313,50,-1
1435,17,-1
1440,102,-1
20,13,1
1440,37,-1
1073,8,-1
20,6,1
1440,26,-1
1437,7,-1
20,6,1
1433,19,-1
1436,6,-1
20,6,1
1432,30,-1
1440,9,-1
20,6,1
968,23,-1
20,40768,1
1432,12822,-1
1414,32,-1
20,12,1
1433,115,-1
1440,15,-1
20,10,1
1434,38,-1
1374,14,-1
1289,15,-1
20,9,1
1440,24,-1
1440,6,-1
20,5,1
1434,23,-1
1436,7,-1
20,7,1
1440,36,-1
1440,12,-1
20,8,1
1047,26,-1
567,1420,1
20,136,-1
1431,60903,-1
1440,69,-1
20,20,1
1440,56,-1
1424,17,-1
20,11,1
1440,49,-1
1162,16,-1
20,14,1
995,61,-1
20,259,-1
1215,174,1
20,78,-1
1440,2013,-1
1293,14,-1
20,8,1
1440,3148,-1
1250,12,-1
20,7,1
1437,11348,-1
1378,22,-1
20,11,1
1261,48,-1
1439,689,-1
20,21,1
1436,47,-1
1252,15,-1
20,9,1
1439,13525,-1
1440,31,-1
20,13,1
1253,40,-1
1440,7045,-1
20,34,1
20,5,1
575,352,1
20,92,-1
1371,8759,-1
1440,464,-1
20,24,1
1438,48,-1
1434,9,-1
20,6,1
1434,27,-1
1437,8,-1
20,6,1
1438,29,-1
1440,11,-1
20,8,1
1087,32,-1
1440,10,-1
20,8,1
1440,35,-1
1440,9,-1
20,6,1
1430,29,-1
890,11,-1
87,554,1
1333,9,-1
20,10,1
1438,46553,-1
1430,39,-1
20,12,1
1147,52,-1
565,460,1
20,108,-1
1432,18536,-1
1436,55,-1
20,16,1
1435,45,-1
1434,12,-1
20,12,1
920,58,-1
1440,966,-1
20,30,1
1429,53,-1
1376,13,-1
20,10,1
1440,165,-1
1174,14,-1
20,8,1
1427,48717,-1
20,12,1
1422,26421,-1
1440,44,-1
20,19,1
1440,51,-1
1423,10,-1
20,8,1
1046,34,-1
567,762,1
20,185,-1
558,282,1
20,29,-1
1440,19119,-1
1138,40,-1
20,12,1
1438,3181,-1
1440,24,-1
20,12,1
1044,43,-1
1364,7672,-1
20,32,1
1369,3052,-1
1440,698,-1
20,21,1
1440,91,-1
1440,12,-1
20,8,1
1435,40,-1
1413,10,-1
20,8,1
1023,41,-1
568,2144,1
20,170,-1
1437,47336,-1
1440,44,-1
20,15,1
1429,38,-1
1440,10,-1
20,6,1
1277,31,-1
1440,15417,-1
20,33,1
1440,39,-1
1124,10,-1
20,10,1
1440,38,-1
1353,11,-1
20,8,1
20,5,1
1436,21,-1
1440,5,-1
20,4,1
1150,17,-1
1438,5,-1
20,4,1
1440,17,-1
1432,5,-1
20,4,1
1400,14,-1
1440,6,-1
20,5,1
1138,14,-1
1438,668,-1
20,21,1
1439,40,-1
1322,17,-1
20,13,1
1385,3421,-1
1440,268,-1
20,26,1
1440,52,-1
1172,11,-1
1415,16053,-1
1440,38,-1
20,14,1
1440,44,-1
1039,8,-1
20,7,1
1440,356,-1
1438,12,-1
20,10,1
1440,30,-1
1435,6,-1
20,6,1
1440,27,-1
1440,5,-1
20,5,1
920,20,-1
1440,4,-1
1387,3,-1
1424,2,-1
1294,3,-1
1423,2,-1
1426,3,-1
1421,3,-1
1404,3,-1
1440,1235,-1
1420,16,-1
20,9,1
1140,49,-1
1440,20599,-1
20,37,1
1433,42,-1
1427,14,-1
20,8,1
1440,30,-1
1124,7,-1
20,6,1
563,654,1
20,98,-1
1440,1673,-1
1440,15,-1
20,7,1
1190,35,-1
1440,2377,-1
20,13,1
1372,32,-1
1421,8,-1
20,7,1
1440,31,-1
20,14,1
1402,1139,1
65,74,1
20,66,-1
1434,26964,-1
1437,29,-1
20,11,1
1435,39,-1
1439,9,-1
20,6,1
1404,28,-1
1426,9,-1
20,9,1
1440,62,-1
1440,11,-1
20,8,1
1440,32,-1
1011,11,-1
20,9,1
1440,4931,-1
1440,22,-1
20,14,1
1440,57,-1
1016,15,-1
1440,58,-1
1434,5,-1
20,3,1
1136,7,-1
1434,3,-1
20,2,1
1440,10,-1
1428,2,-1
20,2,1
1439,7,-1
1434,3,-1
20,2,1
1336,7,-1
1433,4154,-1
20,22,1
1434,26,-1
1434,5,-1
20,4,1
1440,34,-1
1439,8,-1
20,8,1
1436,31,-1
1322,7,-1
20,8,1
1432,9,-1
20,7,1
1438,29,-1
1440,8,-1
20,5,1
989,16,-1
1438,5,-1
20,4,1
1365,21,-1
521,202,1
20,199,-1
1374,11,-1
1437,157,-1
20,13,1
1327,16,-1
1438,9410,-1
20,16,1
1432,16,-1
1421,5,-1
20,5,1
1283,16,-1
1124,19255,-1
20,71,1
1194,2591,1
20,16,1
1440,162,-1
1440,12,-1
1076,7,-1
20,68,1
563,3948,1
20,88,-1
1435,44522,-1
1438,45,-1
20,18,1
1279,49,-1
1440,12,-1
20,8,1
1438,30,-1
1438,9,-1
20,6,1
1433,20,-1
1413,5,-1
20,4,1
20,185,-1
1438,3964,-1
1422,10,-1
20,6,1
1428,39,-1
20,354,-1
1439,9849,-1
1440,23,-1
20,11,1
1135,41,-1
1434,19624,-1
20,49,1
1440,70,-1
1440,12,-1
20,10,1
1387,37,-1
1439,8,-1
20,7,1
1440,30,-1
1191,10,-1
20,7,1
1440,1193,-1
1440,13,-1
20,9,1
1168,34,-1
1173,12,-1
20,8,1
1440,14071,-1
1440,23,-1
553,141,1
20,71,-1
1440,32310,-1
1440,34,-1
20,14,1
1440,46,-1
846,12,-1
20,5,1
1440,4058,-1
1429,11,-1
20,8,1
1440,30,-1
1323,10,-1
20,7,1
1440,1046,-1
1440,11,-1
20,9,1
966,36,-1
567,373,1
20,126,-1
1440,1495,-1
1440,16,-1
20,10,1
1380,41,-1
20,14,1
1433,48,-1
1440,15,-1
20,9,1
1437,36,-1
1439,7,-1
20,6,1
1234,22,-1
1440,10,-1
1415,7,-1
1364,5,-1
20,115,1
20,1349,-1
559,1408,1
20,164,-1
545,583,1
20,171,-1
1439,144,-1
1440,11,-1
1001,6,-1
1440,7,-1
1424,4,-1
1418,6,-1
1436,6,-1
20,208,-1
687,64531,-1
20,37817,1
1330,58489,-1
20,34,1
561,1722,1
20,225,-1
540,58408,-1
20,36313,1
1024,63209,-1
20,48,1
540,64531,-1
20,41,1
561,63218,-1
20,28,1
558,1408,1
20,212,-1
1441,1778,1
114,209,1
20,215,-1
641,64531,-1
20,38,1
1363,11307,1
20,112,1
20,20,1
1440,51,-1
1440,12,-1
20,9,1
1440,35,-1
1096,10,-1
20,9,1
1439,1144,-1
1440,22,-1
20,12,1
1013,41,-1
1437,257,-1
20,21,1
1440,46,-1
1431,9,-1
20,8,1
1440,34,-1
1439,6,-1
20,6,1
1440,22,-1
1412,6,-1
1403,4,-1
1234,3,-1
1405,3,-1
20,14,-1
1440,6315,-1
1439,23,-1
20,15,1
1440,49,-1
1440,9,-1
20,8,1
1440,36,-1
1419,12,-1
20,8,1
1440,35,-1
1177,9,-1
20,9,1
1440,27,-1
1105,9,-1
1440,5,-1
1440,4,-1
1361,4,-1
1432,5,-1
1437,5,-1
1439,6,-1
1429,4,-1
718,5,-1
107,428,1
20,15,1
1440,45,-1
1438,11,-1
20,9,1
1440,53,-1
1440,12,-1
20,9,1
1001,35,-1
1440,11,-1
20,7,1
1368,29,-1
1440,9,-1
20,7,1
1440,27,-1
1219,8,-1
20,281,1
559,1596,1
20,151,-1
1439,34307,-1
1440,37,-1
20,11,1
1224,44,-1
1440,11,-1
20,8,1
20,6,1
564,8622,1
20,177,-1
742,2599,-1
561,1370,1
20,84,-1
1440,7378,-1
1386,18,-1
20,8,1
1430,21,-1
1394,6,-1
20,7,1
1313,22,-1
1364,394,-1
20,10,1
746,54926,-1
111,1520,1
1440,534,-1
1438,7,-1
1013,2,-1
20,3,1
556,445,1
20,119,-1
583,1031,1
1076,42,-1
1431,29713,-1
20,43,1
1439,82,-1
1175,19,-1
20,14,1
567,883,1
20,88,-1
1440,39755,-1
1428,39,-1
20,18,1
1440,46,-1
1426,11,-1
20,11,1
1429,41,-1
1398,9,-1
20,7,1
1437,34,-1
1402,12,-1
20,13,1
987,46,-1
570,6598,1
20,226,-1
1420,37756,-1
1440,11,-1
20,9,1
949,24,-1
1440,1673,-1
20,17,1
1440,29,-1
1440,8,-1
20,8,1
1439,24,-1
1175,7,-1
20,6,1
1440,80,-1
1415,11,-1
20,8,1
1440,30,-1
1237,8,-1
20,8,1
1440,18,-1
1262,7,-1
1433,4,-1
1439,4,-1
1421,5,-1
987,3,-1
107,314,1
892,26,-1
20,24,1
565,3819,1
20,234,-1
1432,25825,-1
1435,55,-1
20,16,1
1435,49,-1
1439,11,-1
20,9,1
1436,36,-1
1434,11,-1
20,9,1
1438,39,-1
1440,10,-1
20,10,1
995,35,-1
1440,10,-1
1426,5,-1
1406,5,-1
1438,5,-1
1249,6,-1
20,357,1
560,1303,1
1127,6,-1
20,7,1
1440,220,-1
1434,9,-1
20,5,1
1440,17,-1
1431,7,-1
1073,3,-1
1440,3,-1
1272,2,-1
20,420,1
1384,744,-1
566,2812,1
20,187,-1
1426,38488,-1
1436,66,-1
20,25,1
1440,53,-1
971,12,-1
20,9,1
1440,51,-1
1437,11,-1
20,9,1
1426,33,-1
20,16,1
1440,47,-1
1048,10,-1
20,8,1
1440,73,-1
1440,10,-1
20,8,1
1437,42,-1
1440,11,-1
20,9,1
1440,39,-1
1440,12,-1
20,9,1
1380,29,-1
1437,315,-1
1424,12,-1
1298,6,-1
1298,5,-1
20,312,1
1436,79,-1
1431,13,-1
1422,6,-1
1198,3,-1
20,354,1
1063,18,-1
20,10,1
1440,53,-1
1440,10,-1
20,7,1
1431,35,-1
1440,10,-1
20,7,1
903,29,-1
1439,976,-1
20,20,1
1440,56,-1
1357,13,-1
20,12,1
568,976,1
20,201,-1
561,3887,1
20,200,-1
1380,2446,-1
1439,441,-1
20,21,1
1424,49,-1
1440,11,-1
20,8,1
20,15,1
1027,159,-1
566,1192,1
20,160,-1
1352,3352,-1
563,1271,1
20,161,-1
1440,8660,-1
1427,16,-1
20,7,1
1221,30,-1
559,635,1
20,135,-1
1439,31150,-1
1419,32,-1
20,16,1
1440,25,-1
1037,8,-1
20,5,1
1438,823,-1
1419,9,-1
20,6,1
1290,28,-1
1396,5363,-1
20,11,1
1440,41,-1
1157,14,-1
20,9,1
1440,8043,-1
1440,29,-1
20,13,1
1438,54,-1
1440,17,-1
20,12,1
1064,43,-1
1440,13,-1
20,11,1
1201,42,-1
1440,25,-1
20,14,1
1391,47,-1
1440,13,-1
20,9,1
1440,38,-1
1024,12,-1
20,11,1
1440,4876,-1
1440,20,-1
1376,37,-1
20,15,1
1438,53,-1
1435,12,-1
20,8,1
1420,36,-1
1434,10,-1
20,10,1
1438,32,-1
1438,11,-1
20,8,1
1156,34,-1
570,1340,1
20,137,-1
770,64531,-1
564,1181,1
20,203,-1
1438,57791,-1
1440,48,-1
20,16,1
1310,48,-1
1440,14,-1
20,11,1
917,39,-1
20,891,-1
559,2529,1
20,147,-1
1434,12649,-1
1440,46,-1
20,17,1
1435,42,-1
1440,7,-1
20,6,1
1164,21,-1
1440,5,-1
20,5,1
1440,19,-1
1440,7,-1
20,5,1
1438,22,-1
979,6,-1
20,7,1
1440,16,-1
1440,6,-1
1435,3,-1
1435,2,-1
786,2,-1
1440,2,-1
1404,18,-1
20,11,1
1440,41,-1
1358,11,-1
20,9,1
1437,50,-1
1435,11,-1
20,8,1
1440,29,-1
1147,9,-1
20,6,1
563,1643,1
20,123,-1
1440,28399,-1
1440,35,-1
20,12,1
1438,41,-1
1426,12,-1
20,9,1
943,37,-1
1440,832,-1
20,23,1
911,40,-1
274,34326,1
20,235,-1
570,232,1
20,94,-1
571,284,1
20,107,-1
563,108,1
20,55,-1
1411,2619,-1
1424,98,-1
20,29,1
1407,54,-1
1231,8,-1
20,4,1
213,10056,-1
1434,5250,-1
20,17,1
1319,28,-1
563,1063,1
20,138,-1
556,419,1
20,133,-1
556,9238,1
20,174,-1
672,829,1
1432,9072,-1
1440,37,-1
20,15,1
1440,39,-1
1440,8,-1
20,6,1
1440,25,-1
1440,6,-1
20,5,1
1027,25,-1
1437,6,-1
20,5,1
1022,18,-1
1433,6,-1
20,4,1
1439,21,-1
1438,7,-1
20,5,1
1226,27,-1
20,2600,1
562,3394,1
20,150,-1
1440,566,-1
1392,11,-1
1358,2,-1
1273,4,-1
20,319,1
561,1411,1
20,91,-1
1440,6172,-1
1428,21,-1
20,12,1
1434,56,-1
1440,12,-1
20,10,1
1126,35,-1
1427,8,-1
20,7,1
1439,133,-1
459,12,-1
20,5,1
572,3852,1
20,35,-1
565,346,1
20,91,-1
569,23016,1
20,348,-1
331,82,1
1440,31,-1
1120,8,-1
20,7,1
1378,1268,-1
1440,3486,-1
20,21,1
1440,41,-1
1370,8,-1
20,8,1
1146,31,-1
1440,918,-1
20,13,1
1440,31,-1
1440,9,-1
20,8,1
1440,29,-1
1011,10,-1
20,8,1
564,1131,1
20,119,-1
1437,46925,-1
1440,45,-1
20,13,1
1061,47,-1
1363,3,-1
1203,3,-1
20,239,1
562,1060,1
20,87,-1
1440,9256,-1
1434,28,-1
20,11,1
1028,33,-1
1440,3158,-1
20,19,1
1440,58,-1
1440,11,-1
20,9,1
1265,25,-1
1440,456,-1
20,12,1
1440,31,-1
1096,11,-1
20,8,1
576,5065,1
20,169,-1
569,147,1
20,164,-1
1440,57,-1
1440,9,-1
20,8,1
1005,38,-1
567,7604,1
20,129,-1
1430,61518,-1
1335,47,-1
20,17,1
1440,49,-1
1077,11,-1
20,11,1
1439,37,-1
1438,6,-1
20,5,1
1440,26,-1
1377,6,-1
20,6,1
1428,22,-1
1440,7,-1
20,5,1
1439,24,-1
1437,5,-1
20,5,1
1039,4,-1
1440,2,-1
889,2,-1
1440,1,-1
1435,2,-1
1418,4,-1
1432,4,-1
1342,2,-1
20,133,1
562,334,1
20,85,-1
565,1869,1
20,112,-1
561,1461,1
20,169,-1
1438,23937,-1
1440,40,-1
20,14,1
950,50,-1
1434,14,-1
20,12,1
1436,46,-1
1440,14,-1
20,9,1
581,6854,1
20,154,-1
1438,17237,-1
1440,36,-1
20,16,1
1435,53,-1
1440,15,-1
20,13,1
1439,43,-1
1219,12,-1
20,12,1
1440,45,-1
924,12,-1
20,10,1
555,32714,1
20,75,-1
1440,64531,-1
1440,45,-1
20,19,1
1436,57,-1
1435,15,-1
20,9,1
1299,36,-1
1440,10,-1
1419,39990,-1
1408,40,-1
20,16,1
1145,46,-1
1327,20473,-1
20,32,1
565,1715,1
20,151,-1
1440,6187,-1
1440,27,-1
20,13,1
1209,39,-1
564,571,1
20,113,-1
1440,19863,-1
1438,29,-1
20,14,1
927,57,-1
1439,366,-1
20,18,1
1440,41,-1
1432,9,-1
20,7,1
1376,23,-1
20,7,1
1265,23,-1
1435,444,-1
20,16,1
1438,78,-1
1385,13,-1
20,9,1
1432,32,-1
1423,8,-1
20,6,1
1435,32,-1
1424,8,-1
20,8,1
1428,39,-1
1440,8,-1
20,6,1
1297,24,-1
561,767,1
20,166,-1
1440,3450,-1
1418,17,-1
20,9,1
1438,36,-1
1245,12,-1
20,314,-1
567,177,1
20,105,-1
1440,25576,-1
1428,35,-1
20,14,1
1275,48,-1
1438,22439,-1
20,40,1
1435,62,-1
1399,12,-1
20,11,1
1329,42,-1
1440,569,-1
20,16,1
1414,34,-1
1395,8,-1
20,9,1
1300,43,-1
20,2256,1
1242,19220,-1
20,67,1
1225,2308,1
20,51,-1
1439,12,-1
20,9,1
1429,30,-1
1435,7,-1
20,7,1
1075,23,-1
1368,16552,-1
20,40,1
1437,45202,-1
1406,47,-1
20,12,1
1242,43,-1
1440,11124,-1
20,36,1
1440,42,-1
1204,9,-1
20,8,1
1440,42,-1
1439,9,-1
20,7,1
1440,24,-1
1188,7,-1
20,7,1
546,1225,1
1168,8,-1
20,8,1
1440,245,-1
1440,14,-1
20,8,1
1245,29,-1
1436,11,-1
20,11,1
1440,38,-1
997,11,-1
20,9,1
1374,31647,-1
1440,378,-1
20,24,1
1344,48,-1
1440,474,-1
20,23,1
1440,43,-1
1194,12,-1
20,11,1
1440,35,-1
1391,11,-1
20,10,1
1407,35,-1
1430,585,-1
20,11,1
1434,27,-1
1440,6,-1
20,3,1
987,11,-1
1437,5723,-1
20,17,1
1438,30,-1
1438,7,-1
20,5,1
1201,17,-1
1440,3521,-1
20,14,1
1440,22,-1
1431,5,-1
20,5,1
1352,21,-1
1440,376,-1
20,10,1
1434,23,-1
1433,7,-1
20,6,1
1093,18,-1
20,7,1
1334,27,-1
561,649,1
20,251,-1
1440,31346,-1
1431,36,-1
20,15,1
1440,65,-1
970,15,-1
20,11,1
1440,44,-1
1440,9,-1
20,7,1
1440,31,-1
855,11,-1
20,8,1
1440,24357,-1
1190,30,-1
20,13,1
1439,38158,-1
1440,39,-1
20,17,1
1416,59,-1
1419,11,-1
20,16,1
1440,48,-1
1434,11,-1
20,9,1
1440,40,-1
1086,11,-1
20,11,1
1440,270,-1
1440,11,-1
20,7,1
1270,29,-1
1439,596,-1
20,10,1
1440,30,-1
1085,8,-1
20,6,1
1440,206,-1
1440,10,-1
1106,6,-1
20,179,1
558,2278,1
20,169,-1
1426,35366,-1
1398,49,-1
1241,5,-1
20,5,1
1440,3912,-1
1435,15,-1
20,8,1
1104,44,-1
191,840,-1
20,6,1
567,2272,1
20,167,-1
1302,27435,-1
1429,30022,-1
20,36,1
1432,71,-1
1430,13,-1
20,9,1
1431,34,-1
1226,13,-1
20,10,1
1434,1196,-1
1421,17,-1
20,8,1
1150,36,-1
1433,31453,-1
1419,11,-1
20,8,1
1439,31,-1
1312,8,-1
20,8,1
1440,1134,-1
1367,12,-1
20,11,1
1004,31,-1
550,18487,1
20,71,-1
565,1065,1
20,201,-1
1437,48617,-1
1426,44,-1
20,18,1
1440,55,-1
1438,11,-1
20,11,1
1437,44,-1
1440,10,-1
20,8,1
1114,29,-1
1436,8,-1
20,10,1
1440,50,-1
1075,14,-1
20,11,1
1438,179,-1
1434,18,-1
20,14,1
1440,72,-1
1411,14,-1
20,12,1
1440,45,-1
1423,17,-1
20,13,1
1375,48,-1
1440,13,-1
20,15,1
1439,41,-1
1439,17,-1
1403,9,-1
1440,7,-1
1430,7,-1
1076,8,-1
1437,8,-1
1415,6,-1
20,22,1
989,34,-1
1440,569,-1
20,12,1
1439,31,-1
1440,10,-1
20,8,1
1057,30,-1
1440,6,-1
20,4,1
1105,22,-1
1439,547,-1
20,11,1
1440,30,-1
1224,8,-1
20,6,1
1440,731,-1
1440,16,-1
20,9,1
1440,26,-1
1144,10,-1
20,7,1
1440,8045,-1
1440,19,-1
1276,2,-1
20,5,1
1292,26635,-1
20,41124,1
1440,1796,-1
1440,20,-1
20,10,1
1118,30,-1
1440,8,-1
20,5,1
1436,28,-1
1440,8,-1
20,9,1
1440,31,-1
1392,8,-1
20,6,1
1440,19,-1
1440,6,-1
20,5,1
881,26,-1
1439,5,-1
20,7,1
1092,27,-1
1440,8,-1
817,20,-1
20,8,1
1440,1719,-1
1434,17,-1
20,9,1
1437,45,-1
1438,11,-1
20,8,1
1440,29,-1
1439,8,-1
20,8,1
1440,26,-1
1128,7,-1
20,6,1
1440,207,-1
1440,7,-1
20,5,1
1435,23,-1
1440,5,-1
20,4,1
1440,12,-1
1177,4,-1
1407,2,-1
1405,2,-1
1440,15,-1
20,7,1
980,25,-1
1437,5,-1
20,4,1
1440,16,-1
1429,4,-1
20,4,1
1440,12,-1
1440,4,-1
1269,2,-1
20,109,1
560,1559,1
20,74,-1
1439,28057,-1
1429,31,-1
20,10,1
1440,35,-1
1435,8,-1
20,6,1
1440,23,-1
1409,6,-1
20,5,1
1440,30,-1
1440,39,-1
1421,10,-1
20,8,1
1437,39,-1
1166,9,-1
20,338,1
565,5486,1
20,46,-1
1437,27717,-1
1440,38,-1
20,13,1
1439,39,-1
1440,9,-1
20,7,1
949,25,-1
567,654,1
20,88,-1
1440,45070,-1
1440,35,-1
20,11,1
1308,41,-1
1440,9,-1
20,7,1
1107,28,-1
1393,7,-1
20,7,1
20,412,-1
567,849,1
20,88,-1
1438,20775,-1
1440,42,-1
20,19,1
969,51,-1
1374,11,-1
20,8,1
1440,17057,-1
1430,26,-1
20,13,1
1440,59,-1
1265,13,-1
20,8,1
1197,32,-1
1440,3287,-1
20,29,1
1438,62,-1
1440,17,-1
20,10,1
1161,39,-1
20,21,1
1440,32,-1
1115,8,-1
20,6,1
1440,31,-1
1181,8,-1
20,6,1
1433,10659,-1
1440,41,-1
20,16,1
1440,45,-1
1039,9,-1
20,6,1
1440,27,-1
1440,8,-1
20,6,1
1321,31,-1
1282,1278,1
20,188,-1
1440,378,-1
1358,15,-1
20,10,1
1440,1988,-1
1436,14,-1
20,22,1
568,1296,1
20,97,-1
1296,29054,-1
1440,26555,-1
20,50,1
1437,73,-1
1112,14,-1
20,12,1
1440,823,-1
1379,14,-1
20,11,1
1436,43,-1
1409,13,-1
20,12,1
1436,47,-1
1391,13,-1
20,10,1
1274,43,-1
1440,785,-1
20,17,1
1417,38,-1
1440,10,-1
20,10,1
1440,11,-1
1420,2,-1
20,2,1
1437,5,-1
1422,1,-1
20,1,1
1435,5,-1
1422,1,-1
20,1,1
1432,3,-1
1420,0,-1
20,1,1
1431,2,-1
877,1,-1
20,1,1
563,449,1
20,33,-1
1345,9470,-1
1320,8869,-1
20,45,1
1428,34516,-1
1418,67,-1
20,24,1
1337,51,-1
1021,8,-1
20,6,1
1440,1027,-1
1437,16,-1
20,8,1
1291,34,-1
1436,12484,-1
20,29,1
1435,51,-1
1440,12,-1
20,10,1
1224,33,-1
1440,9,-1
20,7,1
1259,26,-1
1384,10354,-1
20,36,1
1438,4585,-1
1421,32,-1
20,14,1
1418,41,-1
1440,11,-1
20,8,1
1415,22,-1
1172,7,-1
20,330,1
1440,1607,-1
1438,20,-1
20,11,1
1237,44,-1
563,813,1
20,149,-1
224,40220,-1
1340,42052,-1
20,48,1
1438,6631,-1
1435,29,-1
20,14,1
1440,41,-1
1163,11,-1
20,9,1
1438,28420,-1
1427,36,-1
20,15,1
1125,52,-1
1440,740,-1
20,21,1
1392,32,-1
1233,53,-1
1356,16,-1
20,8,1
591,5915,1
20,132,1
20,139,-1
561,1188,1
20,124,-1
596,61759,-1
20,38884,1
1438,50358,-1
20,53,1
1433,66,-1
1398,12,-1
20,9,1
1306,39,-1
569,7085,1
20,129,-1
563,204,1
20,132,-1
565,64531,-1
20,145,1
567,1183,1
20,134,-1
1434,6,-1
20,7,1
1248,25,-1
563,1564,1
20,112,-1
1436,6013,-1
1440,40,-1
20,14,1
1085,29,-1
1440,8,-1
20,7,1
1440,35,-1
1440,8,-1
20,7,1
1055,29,-1
1440,7,-1
1408,5,-1
1432,5,-1
1341,3,-1
20,343,1
1433,314,-1
1425,7,-1
1417,3,-1
1399,3,-1
748,67,-1
1437,10,-1
20,5,1
1402,24,-1
1440,6,-1
20,5,1
1413,20,-1
1420,6,-1
20,6,1
1367,53,-1
1432,263,-1
20,18,1
1392,67,-1
1440,10,-1
20,7,1
1030,34,-1
568,2464,1
20,162,-1
1323,38935,-1
1434,27363,-1
20,49,1
1440,56,-1
1151,16,-1
20,10,1
1440,29,-1
20,12,1
1440,36,-1
1107,8,-1
20,7,1
1440,28,-1
1440,8,-1
20,7,1
1440,20,-1
957,6,-1
20,5,1
563,1699,1
20,175,-1
1431,43366,-1
1440,51,-1
20,14,1
1440,35,-1
1393,9,-1
20,7,1
1426,20,-1
1440,6,-1
20,5,1
1440,26,-1
1139,7,-1
20,185,-1
1440,47357,-1
1427,34,-1
20,12,1
1439,51,-1
1428,14,-1
20,13,1
1440,47,-1
1146,12,-1
20,11,1
1094,34,-1
1436,27284,-1
20,51,1
1440,49,-1
1440,12,-1
20,9,1
1439,34,-1
1416,11,-1
20,9,1
1440,36,-1
1100,11,-1
20,8,1
576,693,1
20,203,-1
20,8,1
1438,43,-1
1440,13,-1
20,10,1
1250,38,-1
1440,11,-1
20,8,1
1440,34,-1
1288,10,-1
20,9,1
1440,283,-1
1440,10,-1
20,7,1
1440,21,-1
1440,6,-1
1076,4,-1
1440,3,-1
1229,4,-1
20,360,1
561,1426,1
